Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. Back to the Future,1985,1h 56m,PG,8.5,1.4M,87,"Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown.",https://www.imdb.com/title/tt0088763/?ref_=sr_i_1
2. Rambo: First Blood Part II,1985,1h 36m,R,6.5,189K,47,Rambo returns to the jungles of Vietnam on a mission to infiltrate an enemy base-camp and rescue the American POWs still held captive there.,https://www.imdb.com/title/tt0089880/?ref_=sr_i_2
3. Rocky IV,1985,1h 31m,PG,6.9,234K,40,"Rocky Balboa proudly holds the world heavyweight boxing championship, but a new challenger has stepped forward: Drago, a six-foot-six, 261-pound fighter who has the backing of the Soviet Union.",https://www.imdb.com/title/tt0089927/?ref_=sr_i_3
4. The Color Purple,1985,2h 34m,PG-13,7.7,101K,78,"A tale spanning forty years in the life of Celie, an African-American woman living in the South who survives incredible abuse and bigotry.",https://www.imdb.com/title/tt0088939/?ref_=sr_i_4
5. Out of Africa,1985,2h 41m,PG,7.1,89K,69,"In 20th-century colonial Kenya, a Danish baroness/plantation owner has a passionate love affair with a free-spirited big-game hunter.",https://www.imdb.com/title/tt0089755/?ref_=sr_i_5
6. Cocoon,1985,1h 57m,PG-13,6.7,71K,65,"When a group of trespassing seniors swim in a pool containing alien cocoons, they find themselves energized with youthful vigor.",https://www.imdb.com/title/tt0088933/?ref_=sr_i_6
7. The Jewel of the Nile,1985,1h 46m,PG,6.1,64K,53,"When Joan Wilder is abducted while on a trip along the Nile, her boyfriend, Jack Colton, and pal Ralph rush to rescue her and retrieve a fabled jewel.",https://www.imdb.com/title/tt0089370/?ref_=sr_i_7
8. Witness,1985,1h 52m,R,7.4,109K,76,"While protecting an Amish boy - who is the sole witness to a brutal murder - and his mother, a detective is forced to seek refuge within their community when his own life is threatened.",https://www.imdb.com/title/tt0090329/?ref_=sr_i_8
9. The Goonies,1985,1h 54m,PG,7.7,311K,62,A group of young misfits called The Goonies discover an ancient map and set out on an adventure to find a legendary pirate's long-lost treasure.,https://www.imdb.com/title/tt0089218/?ref_=sr_i_9
10. Spies Like Us,1985,1h 42m,PG,6.4,54K,22,"Two bumbling government employees think they are U.S. spies, only to discover that they are actually decoys for Nuclear War.",https://www.imdb.com/title/tt0090056/?ref_=sr_i_10
11. Police Academy 2: Their First Assignment,1985,1h 27m,PG-13,5.8,61K,39,"Six Police Academy graduates are assigned to the 16th precinct, and their Captain desperately wants them to clean up the crime ridden neighborhood, but his second in command schemes to become captain himself by sabotaging the rookies.",https://www.imdb.com/title/tt0089822/?ref_=sr_i_11
12. Fletch,1985,1h 38m,PG,6.9,59K,68,"While working undercover wisecracking newspaper reporter Irwin ""Fletch"" Fletcher is offered a large sum by a millionaire with a terminal disease to kill him. Intrigued, Fletch decides to unearth the full story behind the offer.",https://www.imdb.com/title/tt0089155/?ref_=sr_i_12
13. A View to a Kill,1985,2h 11m,PG,6.3,108K,40,"The recovery of a microchip from the body of a fellow British secret agent leads James Bond to mad industrialist Max Zorin, who is scheming to cause massive destruction.",https://www.imdb.com/title/tt0090264/?ref_=sr_i_13
14. National Lampoon's European Vacation,1985,1h 35m,PG-13,6.2,74K,47,The Griswolds win a vacation tour across Europe where the usual havoc ensues.,https://www.imdb.com/title/tt0089670/?ref_=sr_i_14
15. Mask,1985,2h,PG-13,7.2,34K,73,A teenager with a massive facial skull deformity and biker gang mother attempt to live as normal a life as possible under the circumstances.,https://www.imdb.com/title/tt0089560/?ref_=sr_i_15
16. The Breakfast Club,1985,1h 37m,R,7.8,454K,66,Five high school students meet in Saturday detention and discover how they have a great deal more in common than they thought.,https://www.imdb.com/title/tt0088847/?ref_=sr_i_16
17. White Nights,1985,2h 16m,PG-13,6.7,8.6K,46,"A Russian American ballet dancer's airplane is forced to land in USSR, where he's ""repatriated"". He stays with an American man married to a Russian. Will the American help him flee USSR?",https://www.imdb.com/title/tt0090319/?ref_=sr_i_17
18. Pale Rider,1985,1h 55m,R,7.3,67K,61,A mysterious preacher protects a humble prospector village from a greedy mining company trying to encroach on their land.,https://www.imdb.com/title/tt0089767/?ref_=sr_i_18
19. Pee-wee's Big Adventure,1985,1h 31m,PG,7.0,61K,47,"When eccentric man-child Pee-wee Herman gets his beloved bike stolen in broad daylight, he sets out across the U.S. on the adventure of his life.",https://www.imdb.com/title/tt0089791/?ref_=sr_i_19
20. Brewster's Millions,1985,1h 42m,PG,6.5,45K,37,"A minor-league baseball player must spend $30 million in 30 days in order to inherit $300 million. However, he's not allowed to own any assets, destroy the money, gift it, give it to charity, or tell anyone about the deal.",https://www.imdb.com/title/tt0088850/?ref_=sr_i_20
21. Jagged Edge,1985,1h 48m,R,6.5,18K,60,A wealthy woman is murdered in her beach house. The husband is allegedly knocked out first. He inherits all. He has a female ex criminal prosecutor represent him in court.,https://www.imdb.com/title/tt0089360/?ref_=sr_i_21
22. St. Elmo's Fire,1985,1h 50m,R,6.4,50K,35,"A group of friends, just out of college, struggle with adulthood.",https://www.imdb.com/title/tt0090060/?ref_=sr_i_22
23. Mad Max Beyond Thunderdome,1985,1h 47m,PG-13,6.2,158K,71,"After being exiled from the most advanced town in post-apocalyptic Australia, a drifter travels with a group of abandoned children to rebel against the town's queen.",https://www.imdb.com/title/tt0089530/?ref_=sr_i_23
24. Commando,1985,1h 30m,R,6.7,181K,51,"A retired Special Forces colonel tries to save his daughter, who was abducted by his former subordinate.",https://www.imdb.com/title/tt0088944/?ref_=sr_i_24
25. Teen Wolf,1985,1h 31m,PG,6.1,63K,25,An ordinary high school student discovers that his family has an unusual pedigree.,https://www.imdb.com/title/tt0090142/?ref_=sr_i_25
