Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
1. The Lord of the Rings: The Fellowship of the Ring,2001,2h 58m,PG-13,8.9,2.1M,92,A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,https://www.imdb.com/title/tt0120737/?ref_=sr_i_1
2. Harry Potter and the Sorcerer's Stone,2001,2h 32m,PG,7.7,899K,65,"An orphaned boy enrolls in a school of wizardry, where he learns the truth about himself, his family and the terrible evil that haunts the magical world.",https://www.imdb.com/title/tt0241527/?ref_=sr_i_2
"3. Monsters, Inc.",2001,1h 32m,G,8.1,1M,79,"In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think.",https://www.imdb.com/title/tt0198781/?ref_=sr_i_3
4. Shrek,2001,1h 30m,PG,7.9,768K,84,"A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back.",https://www.imdb.com/title/tt0126029/?ref_=sr_i_4
5. Rush Hour 2,2001,1h 30m,PG-13,6.7,248K,48,"Carter and Lee head to Hong Kong for a vacation, but become embroiled in a counterfeit money scam.",https://www.imdb.com/title/tt0266915/?ref_=sr_i_5
6. The Mummy Returns,2001,2h 10m,PG-13,6.4,357K,48,"The mummified body of Imhotep is shipped to a museum in London, where he once again wakes and begins his campaign of rage and terror.",https://www.imdb.com/title/tt0209163/?ref_=sr_i_6
7. Pearl Harbor,2001,3h 3m,PG-13,6.2,360K,44,A tale of war and romance mixed in with history. The story follows two lifelong friends and a beautiful nurse who are caught up in the horror of an infamous Sunday morning in 1941.,https://www.imdb.com/title/tt0213149/?ref_=sr_i_7
8. Ocean's Eleven,2001,1h 56m,PG-13,7.7,642K,74,"Danny Ocean, a gangster, rounds up a gang of associates to stage a sophisticated and elaborate casino heist which involves robbing three Las Vegas casinos simultaneously during a popular boxing event.",https://www.imdb.com/title/tt0240772/?ref_=sr_i_8
9. Jurassic Park III,2001,1h 32m,PG-13,5.9,351K,42,"A decidedly odd couple with ulterior motives convince Dr. Grant to go to Isla Sorna for a holiday, but their unexpected landing startles the island's new inhabitants.",https://www.imdb.com/title/tt0163025/?ref_=sr_i_9
10. Planet of the Apes,2001,2h,PG-13,5.7,238K,50,"In 2029, an Air Force astronaut crash-lands on a mysterious planet where evolved, talking apes dominate a race of primitive humans.",https://www.imdb.com/title/tt0133152/?ref_=sr_i_10
11. A Beautiful Mind,2001,2h 15m,PG-13,8.2,1M,72,"A mathematical genius, John Nash made an astonishing discovery early in his career and stood on the brink of international acclaim. But the handsome and arrogant Nash soon found himself on a harrowing journey of self-discovery.",https://www.imdb.com/title/tt0268978/?ref_=sr_i_11
12. Hannibal,2001,2h 11m,R,6.8,303K,57,"Living in exile, Dr. Hannibal Lecter tries to reconnect with now disgraced F.B.I. Agent Clarice Starling, and finds himself a target of revenge from a powerful victim.",https://www.imdb.com/title/tt0212985/?ref_=sr_i_12
13. American Pie 2,2001,1h 48m,R,6.4,278K,43,"Jim and his friends are now in college, and they decide to meet up at the beach house for some fun.",https://www.imdb.com/title/tt0252866/?ref_=sr_i_13
14. The Fast and the Furious,2001,1h 46m,PG-13,6.8,436K,58,Los Angeles police officer Brian O'Conner must decide where his loyalty really lies when he becomes enamored with the street racing world he has been sent undercover to end it.,https://www.imdb.com/title/tt0232500/?ref_=sr_i_14
15. Lara Croft: Tomb Raider,2001,1h 40m,PG-13,5.8,224K,33,Video game adventurer Lara Croft comes to life in a movie where she races against time and villains to recover powerful ancient artifacts.,https://www.imdb.com/title/tt0146316/?ref_=sr_i_15
16. Dr. Dolittle 2,2001,1h 27m,PG,4.7,49K,49,Dolittle must save a forest and a bear's life.,https://www.imdb.com/title/tt0240462/?ref_=sr_i_16
17. Spy Kids,2001,1h 28m,PG,5.6,131K,71,"Two kids become spies in attempt to save their ex-spies parents from an evil mastermind. Armed with a bag of high tech gadgets, Carmen and Juni will bravely crisscross the globe on a mission to save their parents and maybe even the world.",https://www.imdb.com/title/tt0227538/?ref_=sr_i_17
18. Black Hawk Down,2001,2h 24m,R,7.7,438K,74,"The story of 160 elite U.S. soldiers who dropped into Mogadishu in October 1993 to capture two top lieutenants of a renegade warlord, but found themselves in a desperate battle with a large force of heavily armed Somalis.",https://www.imdb.com/title/tt0265086/?ref_=sr_i_18
19. The Princess Diaries,2001,1h 55m,G,6.4,172K,52,"Mia Thermopolis has just found out that she is the heir apparent to the throne of Genovia. With her friends Lilly and Michael Moscovitz in tow, she tries to navigate through the rest of her sixteenth year.",https://www.imdb.com/title/tt0247638/?ref_=sr_i_19
20. Vanilla Sky,2001,2h 16m,R,6.9,293K,45,A self-indulgent and vain publishing magnate finds his privileged life upended after a vehicular accident with a resentful lover.,https://www.imdb.com/title/tt0259711/?ref_=sr_i_20
21. The Others,2001,1h 44m,PG-13,7.6,408K,74,"In 1945, immediately following the end of Second World War, a woman who lives with her two photosensitive children on her darkened old family estate in the Channel Islands becomes convinced that the home is haunted.",https://www.imdb.com/title/tt0230600/?ref_=sr_i_21
22. Legally Blonde,2001,1h 36m,PG-13,6.5,264K,59,"Fashionable sorority queen Elle Woods follows her ex-boyfriend to law school, where she discovers that there is more to her than just looks.",https://www.imdb.com/title/tt0250494/?ref_=sr_i_22
